ALGORITHM_ID,SCHEMA_ID,ALGORITHM,ALGORITHM_DIMENSION,PAINTDIAGONALDOWNLEFTMONOCHROMATIC,COPY,PAINTLDOWNRIGHTPOLYCHROMATIC,PAINTDOWNMONOCHROMATIC,PAINTDOWNPOLYCHROMATIC,PAINTLDOWNRIGHTMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTMONOCHROMATIC,MIRRORCOMMANDSVERTICAL,MIRRORCROSSVERTICAL,PAINTDIAGONALUPRIGHTPOLYCHROMATIC,PAINTSQUAREUPLEFTDOWNPOLYCHROMATIC,PAINTSQUARELEFTDOWNRIGHTPOLYCHROMATIC,PAINTLRIGHTUPPOLYCHROMATIC,PAINTSQUAREDOWNLEFTUPMONOCHROMATIC,MIRRORCELLSHORIZONTAL,PAINTZIGZAGRIGHTUPDOWNMONOCHROMATIC,MIRRORCELLSVERTICAL,MIRRORCOMMANDSHORIZONTAL,PAINTZIGZAGLEFTUPDOWNPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTPOLYCHROMATIC,PAINTLRIGHTDOWNMONOCHROMATIC,PAINTCUSTOMPATTERNPOLYCHROMATIC,FILLEMPTY,PAINTSQUARERIGHTDOWNLEFTPOLYCHROMATIC,MIRRORCROSSHORIZONTAL,PAINTDIAGONALDOWNRIGHTMONOCHROMATIC,PAINTDOT,PAINTZIGZAGRIGHTDOWNUPMONOCHROMATIC,PAINTSQUAREUPRIGHTDOWNPOLYCHROMATIC,PAINTLLEFTDOWNPOLYCHROMATIC,REPEAT,PAINTZIGZAGLEFTUPDOWNMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPPOLYCHROMATIC,PAINTDIAGONALDOWNLEFTPOLYCHROMATIC,PAINTDIAGONALDOWNRIGHTPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTMONOCHROMATIC,PAINTLLEFTUPMONOCHROMATIC,PAINTLLEFTDOWNMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTPOLYCHROMATIC,PAINTLLEFTUPPOLYCHROMATIC,PAINTSQUARERIGHTUPLEFTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTMONOCHROMATIC,PAINTSQUAREDOWNLEFTUPPOLYCHROMATIC,PAINTSQUAREUPLEFTDOWNMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTPOLYCHROMATIC,PAINTDIAGONALUPLEFTPOLYCHROMATIC,PAINTLRIGHTUPMONOCHROMATIC,PAINTZIGZAGUPLEFTRIGHTMONOCHROMATIC,PAINTUPMONOCHROMATIC,PAINTLRIGHTDOWNPOLYCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTPOLYCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTPOLYCHROMATIC,PAINTLEFTPOLYCHROMATIC,PAINTLUPLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNMONOCHROMATIC,PAINTSQUARERIGHTDOWNLEFTMONOCHROMATIC,PAINTLDOWNLEFTPOLYCHROMATIC,PAINTLUPRIGHTPOLYCHROMATIC,PAINTRIGHTMONOCHROMATIC,PAINTUPPOLYCHROMATIC,PAINTLUPRIGHTMONOCHROMATIC,PAINTZIGZAGRIGHTUPDOWNPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPPOLYCHROMATIC,PAINTRIGHTPOLYCHROMATIC,PAINTLDOWNLEFTMONOCHROMATIC,PAINTZIGZAGRIGHTDOWNUPPOLYCHROMATIC,PAINTDIAGONALUPLEFTMONOCHROMATIC,PAINTDIAGONALUPRIGHTMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTMONOCHROMATIC,PAINTZIGZAGLEFTDOWNUPMONOCHROMATIC,PAINTLEFTMONOCHROMATIC,PAINTZIGZAGUPLEFTRIGHTPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNMONOCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTMONOCHROMATIC,PAINTLUPLEFTMONOCHROMATIC,ALGORITHM_TYPE
831,10,"go(f3),paint(blue),go(f3),paint({blue},2,right),go(e3),paint({yellow},4,square down right up),go(c5),paint({yellow},2,diagonal up right),go(c6),paint({blue},2,diagonal up left),go(c3),paint({blue},2,diagonal down right),go(b3),paint({blue},2,diagonal up right),go(a3),paint({yellow},2,right),go(d1),paint({yellow},2,diagonal down right),go(c1),paint({blue},2,diagonal up right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1D
832,10,"go(f3),paint({blue},2,right),go(d3),paint({yellow},2,up),go(c3),paint({blue},4,square down right up),go(d3),paint({yellow},4,square up right down),go(d1),paint({yellow},2,diagonal down right),go(d2),paint({blue},2,diagonal down left),go(d6),paint({yellow},2,diagonal down left),go(d5),paint({blue},2,diagonal down right),go(a4),paint({yellow},2,left)",1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1D
833,10,"go(b3),paint({blue},4,square up right down),go(d2),paint({blue},2,diagonal down left),go(d5),paint({blue},2,diagonal down right),go(f3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(c2),paint({yellow},2,diagonal up left),go(c5),paint({yellow},2,diagonal up right),go(d4),paint({yellow},4,square up left down)",1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1D
834,10,"paint({blue},{c1,d2,c3,c4,b4,b3,c6,d5,f4,f3}),paint({yellow},{d1,c2,d3,e3,e4,d4,c5,d6}),go(a3),paint({yellow},2,right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
835,10,"paint({blue},{c1,d2,f3,f4,d5,c6,c4,c3,b3,b4}),go(a3),paint({yellow},2,right),go(e3),paint({yellow},4,square right down left),go(d1),paint(yellow),go(d6),paint({yellow},2,diagonal down left)",1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
836,10,"paint({blue},{f3,f4,a3,a4}),go(a3),paint({yellow},2,right),go(c3),paint({blue},4,square down right up),go(e3),paint({yellow},4,square down right up),go(d5),paint({blue},2,diagonal down right),go(d2),paint({blue},2,diagonal down left),go(d1),paint({yellow},2,diagonal down right),go(d6),paint({yellow},2,diagonal down left)",1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
837,10,copy commands,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
838,10,"go(f3),paint({blue},2,right),go(e3),paint({yellow},4,square down right up),go(d1),paint({yellow},2,diagonal down right),go(d6),paint({yellow},2,diagonal down left),go(a3),paint({yellow},2,right),go(d1),paint({blue},2,diagonal down right),go(f3),paint({blue},2,right),go(d5),paint({blue},2,diagonal down right),go(b3),paint({blue},4,square right up left)",1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
839,10,"go(c1),paint({blue,yellow},4,square right up left),mirror(vertical),go(f3),paint({blue},4,square down right up),go(d3),paint({yellow},4,square right up left),go(b3),paint({blue},4,square right up left),go(a3),paint({yellow},2,right)",2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
840,10,"go(f3),paint({blue},2,right),mirror(vertical),mirror(horizontal),go(f3),paint({blue,yellow},4,square right down left)",2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
841,10,"go(c2),paint({yellow},2,diagonal up left),go(d3),paint({yellow},4,square up right down),go(c5),paint({yellow},2,diagonal up right),go(a3),paint({yellow},2,right),go(b3),paint({blue},4,square right up left),go(c1),paint(blue),go(d2),paint(blue),go(c6),paint({blue},2,diagonal up left),go(f3),paint({blue},2,right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1D
842,10,"paint({blue},{c1,d2,f3,f4,d5,c6,b4,b3,c3,c4}),paint({yellow},{d1,c2,d3,e3,e4,d4,d5,d6,c5,a4,a3}),go(d4),paint(blue),go(d4),paint(yellow),go(d5),paint(blue)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
843,10,"go(c1),paint({blue},:,zig-zag right up down),go(d1),paint({yellow},6,zig-zag right down up),go(f3),paint({blue},2,right),paint({blue},{b3,b4,c4}),go(a3),paint({yellow},2,right),go(d4),paint({yellow},4,square up left down),go(d5),paint(blue),go(c5),paint(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
844,10,"go(f3),paint({blue},2,right),copy({f3,f4},{c3,b3}),go(e3),paint(yellow),go(e4),paint(yellow)",2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
845,10,"go(c1),paint({blue},2,diagonal up right),go(b3),paint({blue},4,square right up left),go(d5),paint({blue},2,diagonal down right),go(f3),paint({blue},2,right),go(e4),paint({yellow},4,square down left up),go(d1),paint(yellow),go(c2),paint(yellow),go(c5),paint({yellow},2,diagonal up right),go(a3),paint({yellow},2,right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
846,10,"go(f4),paint({blue},2,left),paint({yellow},{e3,e4,d4,d3,d1,c2,c5,d6,a4,a3}),paint({blue},{c1,d2,c3,c4,b4,b3,d5,c6})",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1D
847,10,"go(d1),paint({yellow,blue},2,down),go(d2),paint({blue,yellow},2,down),go(f3),paint(blue),go(e3),paint({yellow},2,down),go(c3),paint({blue},2,down),go(b3),paint({yellow},2,down),copy({f3,e3,d3,c3,b3,a3},{f4}),copy({d2,c2},{d6}),copy({d1,c1},{d6}),go(d5),paint(blue),go(c5),paint(yellow)",2.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
848,10,"go(d1),paint({blue,yellow},2,diagonal down right),go(d1),paint(yellow),go(a3),paint({yellow},2,right),go(d6),paint({yellow},2,diagonal down left),go(e4),paint({yellow},4,square left down right),go(d2),paint({blue},2,diagonal down left),go(c4),paint({blue},4,square left down right),go(f4),paint({blue},2,left),go(d5),paint({blue},2,diagonal down right)",2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2D
849,10,"go(c3),paint({blue},4,square right down left),go(f3),paint({blue},2,right),go(d5),paint({blue},2,diagonal down right),mirror(vertical),fill_empty(yellow)",2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
850,10,"go(e3),paint({yellow},4,square down right up),paint({yellow},{a3,a4,c5,d6}),go(d1),paint({yellow},2,diagonal down right),go(d3),paint({blue},4,square down right up),paint({blue},{c1,d2,f3,f4,d5,c6})",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
851,10,"go(c1),mirror({},horizontal)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
852,10,"go(b3),paint({blue},4,square up right down),go(c1),paint({blue},2,diagonal up right),go(d5),paint({blue},2,diagonal down right),go(f3),paint({blue},2,right),fill_empty(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1D
853,10,"go(b3),paint({blue},4,square right up left),go(c1),paint({blue},2,diagonal up right),go(f3),paint({blue},2,right),go(d5),paint({blue},2,diagonal down right),fill_empty(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
854,10,"go(f3),paint(blue),go(d2),paint(blue),go(c1),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(e3),paint(yellow),go(d3),paint(yellow),go(c2),paint(yellow),go(d1),paint(yellow),go(a3),paint(yellow),mirror({c1,d1,d2,c2,a3,b3,c3,d3,e3,f3},vertical)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
855,10,"go(e3),paint({yellow},4,square down right up),go(c3),paint({blue},4,square down right up),go(c1),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(f3),paint(blue),go(f4),paint(blue),fill_empty(yellow)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
856,10,"go(b3),paint({blue},4,square right up left),go(d2),paint({blue,yellow},2,left),go(d5),paint({blue,yellow},2,right),go(c2),paint(yellow),go(c1),paint(blue),go(c5),paint(yellow),go(c6),paint(blue),go(e3),paint({yellow},4,square down right up),go(a3),paint({yellow},2,right),go(f3),paint({blue},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
857,10,"go(c1),paint(blue),go(d2),paint(blue),go(d1),paint({yellow},2,diagonal down right),go(e3),paint({yellow},2,down),go(f3),paint(blue),go(c3),paint({blue},2,down),go(a3),paint(yellow),mirror(vertical)",2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
858,11,"go(f3),paint({blue},2,right),go(d2),paint(blue),go(d5),paint(blue),go(d4),paint({blue,red},2,left),go(d4),paint(red),go(d6),paint(green),go(d1),paint(green),go(e3),paint({green},2,right),go(c1),paint(red),go(c2),paint(red),go(c5),paint(red),go(c6),paint(red),go(c3),paint({red,yellow},2,right),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
859,11,"go(f3),paint({blue},2,right),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(c1),paint(green)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
860,11,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(d6),paint(green),go(e4),paint(green),go(e3),paint(green),go(d1),paint(green)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
861,11,"go(f3),paint(blue),go(f4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d3),paint(red),go(d4),paint(red),go(d5),paint(blue),go(d2),paint(blue),go(d1),paint(green),go(d6),paint(green),go(c1),paint(red),go(c2),paint(red),go(c3),paint(yellow),go(c4),paint(yellow),go(c5),paint(red),go(c6),paint(red),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
862,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(c3),paint({yellow},2,right),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),paint({red},{c1,c2,c5,c6}),go(d6),paint(green),go(d1),paint(green),go(d2),paint(blue),go(d5),paint(blue)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
863,11,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d6),paint(green),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
864,11,"go(f4),paint({blue},2,left),go(d5),paint(blue),go(d2),paint(blue),go(b3),paint({blue},2,right),go(d6),paint(green),go(e4),paint({green},2,left),go(d1),paint(green),paint({yellow},{c4,c3,a4,a3}),go(c6),paint({red},2,left),go(d4),paint({red},2,left),go(c2),paint({red},2,left)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1D
865,11,"go(e3),paint({green},2,right),go(d6),paint(green),go(d1),paint(green),paint({red},{c6,c1,c5,c2}),go(d3),paint(red),go(d4),paint(red),go(b3),paint(blue),go(b4),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(f3),paint(blue),go(f4),paint(blue)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
866,11,"go(f3),paint(blue),go(f4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d6),paint(green),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d5),paint(blue),go(d2),paint(blue),go(c3),paint(blue),go(c4),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow)",0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
867,11,"go(d1),paint(green),go(d1),paint({green,blue,red,yellow},4,square up right down),fill_empty(blue),go(c1),paint(red),paint({red},{c2,d3,d4,c5,c6}),go(a3),paint(yellow),paint({yellow},{a4,c3,c4})",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
868,11,"go(f3),paint({blue,green,red,yellow},4,square right down left),go(f4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d1),paint({green,blue,red},6,right),go(c1),paint({red,yellow},2,right),go(c2),paint(red),go(c3),paint({red},4,right),go(c3),paint(yellow),go(c4),paint(yellow),go(b3),paint({blue,yellow},2,right),go(b4),paint(blue),go(a3),paint({yellow},2,right)",2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2D
869,11,"go(c1),paint({red},2,right),go(d1),paint(green),go(e3),paint({green},2,right),go(d6),paint(green),go(f3),paint({blue},2,right),go(d5),paint(blue),go(d2),paint(blue),go(b3),paint({blue},2,right),paint({red},{c5,c6,d3,d4}),go(c3),paint({yellow},2,right),go(a3),paint({yellow},2,right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
870,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(b3),paint({yellow},2,right),go(b3),paint({blue},2,right),paint({yellow},{c3,c4,a3,a4}),go(d5),paint(blue),go(d6),paint(green),go(c5),paint({red},2,right),go(d1),paint(green),go(d2),paint(blue),go(c1),paint({red},2,right)",1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
